snippet_id,repository,repository_url,commit_sha,commit_url,source_file,pandas_code,polars_code,migration_diff,snippet_note,pandas_api_labels,polars_api_labels,migration_categories,category_core_dataframe_transformations,category_index_and_row_semantics,category_aggregation_and_combination,category_io_boundaries,category_types_schemas_temporal,category_udf_and_custom_logic,category_lazy_execution,category_missing_and_null_semantics,category_import_and_setup_only,category_reshaping,category_other_manual,migration_pattern_note,evaluation_valid,evaluation_status,evaluation_audit_evidence,evaluation_audit_action
92e35040_query_binned_unbinned,AroneyS__binchicken,https://github.com/AroneyS/binchicken,92e35040b869ded08ec8660091f49024221a9ffb,https://github.com/AroneyS/binchicken/commit/92e35040b869ded08ec8660091f49024221a9ffb,ibis__workflow__scripts__query_processing.py,"import pandas as pd

def before_binned_unbinned(
    appraised: pd.DataFrame,
    pipe_read: pd.DataFrame,
    output_columns: list,
) -> tuple:
    binned = (appraised[appraised[""binned""]]
              .drop([""divergence"",""binned""], axis=1)
              .reset_index(drop=True))
    unbinned = pipe_read.join(
        appraised.set_index(output_columns[0:-1]),
        on=output_columns[0:-1],
    )
    unbinned = (unbinned[~unbinned[""binned""].fillna(False)]
                .drop([""divergence"",""binned""], axis=1)
                .reset_index(drop=True))
    unbinned[""found_in""] = None
    return binned, unbinned
","    binned = appraised.filter(pl.col(""binned"")).drop([""divergence"", ""binned""])
    unbinned = pipe_read.join(
        appraised, on=[""gene"", ""sample"", ""sequence"", ""num_hits"", ""coverage"", ""taxonomy""], how=""left""
    ).filter(~pl.col(""binned"").fill_null(False)
    ).drop([""divergence"", ""binned""]
    ).with_columns(
        pl.lit(None).cast(str).alias(""found_in"")
    )",,boolean indexing with fillna → filter + fill_null migration,"Index objects, Missing values, DataFrame","Core dataframe transforms, Missing values",Index and row semantics; Missing and null semantics,False,True,False,False,False,False,False,True,False,False,False,动态列切片 output_columns[0:-1] 作为 set_index 的 key 需要被解析为具体列名才能迁移，LLM 必须从上下文推断该列表的实际内容。,True,valid,Both members of the returned tuple are checked and the empty case runs both implementations.,none
92e35040_query_write_csv,AroneyS__binchicken,https://github.com/AroneyS/binchicken,92e35040b869ded08ec8660091f49024221a9ffb,https://github.com/AroneyS/binchicken/commit/92e35040b869ded08ec8660091f49024221a9ffb,ibis__workflow__scripts__query_processing.py,"import pandas as pd

    first = True
    for binned, unbinned in outputs:
        binned.to_csv(binned_path, sep = ""\t"", mode = ""a"", header = first, index = False)
        unbinned.to_csv(unbinned_path, sep = ""\t"", mode = ""a"", header = first, index = False)
        first = False","    with open(binned_path, ""ab"") as binned_file, open(unbinned_path, ""ab"") as unbinned_file:
        first = True
        for binned, unbinned in outputs:
            binned.write_csv(binned_file, sep=""\t"", has_header=first)
            unbinned.write_csv(unbinned_file, sep=""\t"", has_header=first)
            first = False",,to_csv with mode='a' incremental write → write_csv with file handle migration,Input/output,Input/output,IO boundaries,False,False,False,True,False,False,False,False,False,False,False,"polars 的 write_csv 不支持路径级追加模式，必须识别出需在外部以 open(""ab"") 管理文件句柄后传入。",True,valid,Temporary destinations isolate the test and both return values and complete TSV contents are compared.,none
a841955a_summarise_select,AroneyS__binchicken,https://github.com/AroneyS/binchicken,a841955a96a654d4c6a2642489313a1371d8cf0c,https://github.com/AroneyS/binchicken/commit/a841955a96a654d4c6a2642489313a1371d8cf0c,ibis__workflow__scripts__summarise_coassemblies.py,"import pandas as pd

    summary = elusive_clusters[[""coassembly"", ""samples"", ""length"", ""total_targets"", ""total_size""]]","    summary = (
        elusive_clusters
        .select(""coassembly"", ""samples"", ""length"", ""total_targets"", ""total_size"")
    )",,column list indexing → .select() migration,DataFrame,Core dataframe transforms,Core dataframe transformations,True,False,False,False,False,False,False,False,False,False,False,Direct one-to-one substitution; df[[cols]] maps trivially to .select(cols) with no semantic change.,True,valid,The selected columns and empty schema are compared using equivalent frames.,none
a841955a_summarise_unmapped,AroneyS__binchicken,https://github.com/AroneyS/binchicken,a841955a96a654d4c6a2642489313a1371d8cf0c,https://github.com/AroneyS/binchicken/commit/a841955a96a654d4c6a2642489313a1371d8cf0c,ibis__workflow__scripts__summarise_coassemblies.py,"import pandas as pd

    read_size = pd.read_csv(snakemake.input.read_size, names = [""sample"", ""read_size""])
    read_sizes = read_size.set_index(""sample"").to_dict()[""read_size""]
    summary[""unmapped_size""] = summary[""samples""].apply(lambda x: sum([read_sizes[sample] for sample in x.split("","")]))","    if read_size is not None:
        summary = (
            summary
            .with_columns(sample = pl.col(""samples"").str.split("",""))
            .explode(""sample"")
            .join(read_size, on=""sample"", how=""left"")
            .group_by(""coassembly"", ""samples"", ""length"", ""total_targets"", ""total_size"")
            .agg(unmapped_size = pl.sum(""read_size""))
        )",,apply lambda with dict lookup → str.split + explode + join + group_by + agg migration,"UDF / apply / map, Index objects, Input/output, Series","Core dataframe transforms, DataFrame/GroupBy, Reshape",Aggregation and combination; UDF and custom-logic rewrites; Reshaping,False,False,True,False,False,True,False,False,False,True,False,per-row 的 split + dict-lookup + sum lambda 必须被识别为可关系化的操作，才能重写为 explode + join + group_by/sum 的向量化流水线。,True,valid_after_harness_audit,The original L3 ran only generated code and therefore could not establish empty-input equivalence.,Run both implementations on schema-bearing empty summaries and compare the complete results.
d90ed416_ibis_filter,AroneyS__binchicken,https://github.com/AroneyS/binchicken,d90ed4166222bbba558a0d3015bbecf07e19ce1a,https://github.com/AroneyS/binchicken/commit/d90ed4166222bbba558a0d3015bbecf07e19ce1a,ibis__ibis.py,"import pandas as pd

        checkm_out = pd.read_csv(checkm_out_dict[coassembly], sep = ""\t"")
        passed_bins = checkm_out[(checkm_out[completeness_col] >= min_completeness) & (checkm_out[contamination_col] <= max_contamination)][""Bin Id""].to_list()","        checkm_out = pl.read_csv(checkm_out_dict[coassembly], sep = ""\t"")
        passed_bins = checkm_out.filter(
            (pl.col(completeness_col) >= min_completeness) & (pl.col(contamination_col) <= max_contamination),
        ).get_column(""Bin Id""
        ).to_list()",,boolean indexing column extraction → filter + get_column migration (evaluate_bins),"Input/output, DataFrame","Input/output, Core dataframe transforms",Core dataframe transformations; IO boundaries,True,False,False,True,False,False,False,False,False,False,False,"Near trivial migration; pd.read_csv maps directly to pl.read_csv, and boolean indexing with column extraction maps directly to .filter().get_column().",True,valid_after_harness_audit,"The L3 generator treated scalar thresholds and path mappings as potential DataFrames, skipped the oracle, and never exercised a meaningful edge case.",Create a valid temporary CheckM TSV with no passing bins and compare both returned lists.
d90ed416_ibis_isin,AroneyS__binchicken,https://github.com/AroneyS/binchicken,d90ed4166222bbba558a0d3015bbecf07e19ce1a,https://github.com/AroneyS/binchicken/commit/d90ed4166222bbba558a0d3015bbecf07e19ce1a,ibis__ibis.py,"import pandas as pd

        elusive_clusters = pd.read_csv(os.path.abspath(args.elusive_clusters), sep=""\t"")
        elusive_clusters = elusive_clusters[elusive_clusters[""coassembly""].isin(args.coassemblies)]","        elusive_clusters = pl.read_csv(os.path.abspath(args.elusive_clusters), sep=""\t"")
        elusive_clusters = elusive_clusters.filter(pl.col(""coassembly"").is_in(args.coassemblies))",,.isin() boolean indexing → polars filter + is_in migration (unmap),"Input/output, DataFrame","Input/output, Core dataframe transforms",Core dataframe transformations; IO boundaries,True,False,False,True,False,False,False,False,False,False,False, Direct one-to-one substitution throughout; pd.read_csv → pl.read_csv and df[df[col].isin(vals)] → df.filter(pl.col(col).is_in(vals)).,True,valid_after_harness_audit,"The original L3 looked for a DataFrame in an argument namespace, ran only generated code, and always skipped.",Use an empty requested-coassembly list and compare both filtered frames.
d90ed416_ibis_join,AroneyS__binchicken,https://github.com/AroneyS/binchicken,d90ed4166222bbba558a0d3015bbecf07e19ce1a,https://github.com/AroneyS/binchicken/commit/d90ed4166222bbba558a0d3015bbecf07e19ce1a,ibis__ibis.py,"import pandas as pd

            old_cluster = pd.read_csv(cluster, sep=""\t"")
            comb_cluster = (
                new_cluster
                .set_index(""samples"")[[""coassembly""]]
                .join(old_cluster.set_index(""samples"")[[""length""]], how=""inner"")
                )
            if not comb_cluster.empty:
                comb_cluster.apply(lambda x: logging.warn(f""{x['coassembly']} has been previously suggested""), axis=1)","            old_cluster = pl.read_csv(cluster, sep=""\t"")
            comb_cluster = new_cluster.join(old_cluster, on=""samples"", how=""inner"")

            if comb_cluster.height > 0:
                _ = comb_cluster.select(
                    pl.col(""coassembly"").apply(lambda x: logging.warn(f""{x} has been previously suggested""))
                    )",,set_index join + df.empty + apply → polars join + df.height + select migration (iterate),"Index objects, Input/output, UDF / apply / map","Core dataframe transforms, Input/output, UDF / apply / map",Index and row semantics; IO boundaries,False,True,False,True,False,False,False,False,False,False,False,双侧 set_index → inner join 需被识别为 index-keyed join 并替换为显式 on= 参数，同时 df.empty 这一 pandas-specific 属性需被识别并替换为 df.height > 0。,True,valid_after_harness_audit,The empty new-cluster edge executed only the generated implementation.,Run both implementations with schema-bearing empty pandas and Polars new-cluster frames.
adjacency_create_matrix_loop,DeepGroundwater__ddr,https://github.com/DeepGroundwater/ddr,d7f33d8f43aafda0ef6f4c0f63526e5dbedd84c7,https://github.com/DeepGroundwater/ddr/commit/d7f33d8f43aafda0ef6f4c0f63526e5dbedd84c7,engine__adjacency.py,"    for id in fp.index:
        nex = fp.loc[id][""toid""]
        try:
            ds_wb = network.loc[nex][""toid""]
        except KeyError:
            ...
        if isinstance(ds_wb, gpd.pd.Series):
            ds_wb = ds_wb.iloc[0]
        sorter.add(ds_wb, id)
        # mutations:
        network.loc[nex, ""toid""] = ds_wb
        network.loc[ds_wb, ""toid""] = np.nan
        fp.loc[ds_wb, ""toid""] = np.nan","    fp_rows = fp.select([pl.col(""id""), pl.col(""toid"")]).collect()
    network_df = network.collect()
    network_lookup = dict(zip(network_df[""id""].to_list(), network_df[""toid""].to_list()))
    network_changes = []
    fp_changes = []
    for row in tqdm(fp_rows.iter_rows(), desc=""finding indices""):
        id_val = row[0]
        nex = row[1]
        ds_wb = network_lookup.get(nex)
        if ds_wb is None:
            ...
        network_changes.extend([(nex, ds_wb), (ds_wb, None)])
        fp_changes.append((ds_wb, None))
        sorter.add(ds_wb, id_val)
    # Apply all changes after loop
    if network_changes:
        network = network_df.with_columns([pl.col(""id"").map_elements(lambda x: changes_dict.get(x, ...), return_dtype=pl.String).alias(""toid"")])
    if fp_changes:
        fp = fp.with_columns([pl.col(""id"").map_elements(lambda x: fp_changes_dict.get(x, x), return_dtype=pl.String).alias(""toid"")]).collect()",,GeoDataFrame .index iteration + .loc row access → LazyFrame collect + iter_rows + dict lookup + deferred with_columns migration,"Index objects, UDF / apply / map, DataFrame","UDF / apply / map, Lazy execution, Core dataframe transforms",Index and row semantics; UDF and custom-logic rewrites; Lazy execution and evaluation strategy,False,True,False,False,False,True,True,False,False,False,False,"循环内的 .loc 逐行读写（含重复 index 歧义处理）必须被拆解为""读取阶段用 dict 查找、写回阶段用 deferred map_elements""的两阶段模式，这一结构性重组无法通过 API 替换自动完成",True,valid,"The None return is not used as the sole oracle; sorter, flowpath, and network mutations are all compared.",none
adjacency_read_file_to_polars,DeepGroundwater__ddr,https://github.com/DeepGroundwater/ddr,d7f33d8f43aafda0ef6f4c0f63526e5dbedd84c7,https://github.com/DeepGroundwater/ddr/commit/d7f33d8f43aafda0ef6f4c0f63526e5dbedd84c7,engine__adjacency.py,"    fp = gpd.read_file(args.pkg, layer=""flowpaths"").set_index(""id"")
    network = gpd.read_file(args.pkg, layer=""network"").set_index(""id"")","    namespace = ""hydrofabric""
    catalog = load_catalog(namespace)
    fp = catalog.load_table(""hydrofabric.flowpaths"").to_polars()
    network = catalog.load_table(""hydrofabric.network"").to_polars()",,gpd.read_file().set_index() → iceberg catalog.load_table().to_polars() migration,"Index objects, Input/output",Input/output,Index and row semantics; IO boundaries,False,True,False,True,False,False,False,False,False,False,False,".set_index(""id"") 的消除需与下游 .loc[key] 行寻址的迁移联动理解，LLM 必须跨片段识别 index 建立与使用之间的因果关系。",True,valid,The reader stub returns library-native layers with matching id semantics and complete network outputs are compared.,none
774f17e7_mane_transcript_filter_row,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__mappers__mane_transcript.py,"import pandas as pd

        if df.empty:
            logger.warning(f""Unable to get transcripts from gene {gene}"")
            return None

        for tx_ac in prioritized_tx_acs:
            tmp_df = df.loc[df[""tx_ac""] == tx_ac].sort_values(""alt_ac"", ascending=False)
            row = tmp_df.iloc[0]
","import polars as pl

        if df.is_empty():
            logger.warning(f""Unable to get transcripts from gene {gene}"")
            return None

        for tx_ac in prioritized_tx_acs:
            tmp_df = df.filter(pl.col(""tx_ac"") == tx_ac).sort(
                by=""alt_ac"", descending=True
            )
            row = tmp_df[0].to_dicts()[0]
","--- 774f17e7_mane_transcript_filter_row_before.py
+++ 774f17e7_mane_transcript_filter_row_after.py
@@ -1,9 +1,11 @@
-import pandas as pd
+import polars as pl
 
-        if df.empty:
+        if df.is_empty():
             logger.warning(f""Unable to get transcripts from gene {gene}"")
             return None
 
         for tx_ac in prioritized_tx_acs:
-            tmp_df = df.loc[df[""tx_ac""] == tx_ac].sort_values(""alt_ac"", ascending=False)
-            row = tmp_df.iloc[0]
+            tmp_df = df.filter(pl.col(""tx_ac"") == tx_ac).sort(
+                by=""alt_ac"", descending=True
+            )
+            row = tmp_df[0].to_dicts()[0]
",df.empty + loc + sort_values + iloc → is_empty + filter + sort + to_dicts row access migration,"DataFrame"", ""Index objects","Core dataframe transforms"", ""Input/output",Core dataframe transformations; Index and row semantics,True,True,False,False,False,False,False,False,False,False,False,pandas index-based first-row selection into a polars filter-and-sort pipeline with explicit row materialization as a Python dict.,True,valid_after_harness_audit,The missing-transcript edge case treated any exception pair as equivalent and could hide generated syntax or wrapper failures.,Require the oracle IndexError and reject generated SyntaxError or NameError as non-equivalent.
774f17e7_mane_transcript_parse_ac,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__mappers__mane_transcript.py,"import pandas as pd

        copy_df[""ac_no_version_as_int""] = copy_df[""tx_ac""].apply(
            lambda x: int(x.split(""."")[0].split(""NM_"")[1])
        )
        copy_df[""ac_version""] = copy_df[""tx_ac""].apply(lambda x: x.split(""."")[1])
        copy_df = copy_df.sort_values(
            [""ac_no_version_as_int"", ""ac_version""], ascending=[False, False]
        )","        copy_df = copy_df.with_columns(
            [
                pl.col(""tx_ac"")
                .str.split(""."")
                .list.get(0)
                .str.split(""NM_"")
                .list.get(1)
                .cast(pl.Int64)
                .alias(""ac_no_version_as_int""),
                pl.col(""tx_ac"")
                .str.split(""."")
                .list.get(1)
                .cast(pl.Int16)
                .alias(""ac_version""),
            ]
        )
        copy_df = copy_df.sort(
            by=[""ac_no_version_as_int"", ""ac_version""], descending=[True, True]
        )",,apply lambda str parsing + sort_values ascending → with_columns str.split/list.get/cast + sort descending migration,"UDF / apply / map"", ""DataFrame"", ""pandas arrays, scalars, and data types","Core dataframe transforms"", ""Types & schema","Core dataframe transformations; Types, schemas, and temporal operations; UDF and custom-logic rewrites",True,False,False,False,True,True,False,False,False,False,False,semantic rewrite from lambda-based string parsing to explicit column-expression extraction.,True,valid,Both standard and malformed accession inputs exercise the same parsing contract.,none
774f17e7_mane_mappings_filter_symbol,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__sources__mane_transcript_mappings.py,"import pandas as pd

        data = self.df.loc[self.df[""symbol""] == gene_symbol.upper()]

        if len(data) == 0:
            logger.warning(f""Unable to get MANE Transcript data for gene: {gene_symbol}"")
            return None

        data = data.sort_values(""MANE_status"")
        return data.to_dict(""records"")
","import polars as pl

        data = self.df.filter(pl.col(""symbol"") == gene_symbol.upper())

        if len(data) == 0:
            logger.warning(f""Unable to get MANE Transcript data for gene: {gene_symbol}"")
            return None

        data = data.sort(by=""MANE_status"", descending=False)
        return data.to_dicts()
","--- 774f17e7_mane_mappings_filter_symbol_before.py
+++ 774f17e7_mane_mappings_filter_symbol_after.py
@@ -1,10 +1,10 @@
-import pandas as pd
+import polars as pl
 
-        data = self.df.loc[self.df[""symbol""] == gene_symbol.upper()]
+        data = self.df.filter(pl.col(""symbol"") == gene_symbol.upper())
 
         if len(data) == 0:
             logger.warning(f""Unable to get MANE Transcript data for gene: {gene_symbol}"")
             return None
 
-        data = data.sort_values(""MANE_status"")
-        return data.to_dict(""records"")
+        data = data.sort(by=""MANE_status"", descending=False)
+        return data.to_dicts()
",loc boolean indexing + sort_values + to_dict('records') → filter + sort + to_dicts migration,"DataFrame"", ""Input/output","Core dataframe transforms"", ""Input/output",Core dataframe transformations; IO boundaries,True,False,False,True,False,False,False,False,False,False,False,pandas boolean filtering and sorting into a polars pipeline while also replacing record-oriented dict export with to_dicts().,True,valid_after_harness_audit,"L2 compared only selected fields from the first returned record, allowing errors in later records or unobserved fields to pass.",Compare the complete normalized record list on both sides.
774f17e7_mane_mappings_genomic_filter,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__sources__mane_transcript_mappings.py,"import pandas as pd

        mane_rows = self.df[
            (start >= self.df[""chr_start""].astype(int))
            & (end <= self.df[""chr_end""].astype(int))
            & (self.df[""GRCh38_chr""] == alt_ac)
        ]
        mane_rows = mane_rows.sort_values(""MANE_status"", ascending=False)
        return mane_rows.to_dict(""records"")","        mane_rows = self.df.filter(
            (start >= pl.col(""chr_start""))
            & (end <= pl.col(""chr_end""))
            & (pl.col(""GRCh38_chr"") == alt_ac)
        )
        mane_rows = mane_rows.sort(by=""MANE_status"", descending=True)
        return mane_rows.to_dicts()",,multi-condition astype + boolean indexing + sort_values + to_dict → polars filter + sort + to_dicts migration,"DataFrame"", ""pandas arrays, scalars, and data types"", ""Input/output","Core dataframe transforms"", ""Input/output","Core dataframe transformations; IO boundaries; Types, schemas, and temporal operations",True,False,False,True,True,False,False,False,False,False,False,"pandas multi-condition filtering, sorting, and record export into a polars filter-sort-export pipeline while implicitly shifting integer-cast assumptions onto the input schema.",True,valid,The complete filtered result is compared using semantically equivalent dataframe fixtures.,none
774f17e7_mane_mappings_isin,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__sources__mane_transcript_mappings.py,"import pandas as pd

    def get_mane_from_transcripts(self, transcripts: List[str]) -> List[Dict]:
        """"""Get mane transcripts from a list of transcripts

        :param List[str] transcripts: RefSeq transcripts on c. coordinate
        :return: MANE data
        """"""
        mane_rows = self.df[""RefSeq_nuc""].isin(transcripts)
        result = self.df[mane_rows]
        if len(result) == 0:
            return []
        return result.to_dict(""records"")
","import polars as pl

    def get_mane_from_transcripts(self, transcripts: List[str]) -> List[Dict]:
        """"""Get mane transcripts from a list of transcripts

        :param List[str] transcripts: RefSeq transcripts on c. coordinate
        :return: MANE data
        """"""
        mane_rows = self.df.filter(pl.col(""RefSeq_nuc"").is_in(transcripts))
        if len(mane_rows) == 0:
            return []
        return mane_rows.to_dicts()
","--- 774f17e7_mane_mappings_isin_before.py	2026-07-04 16:43:33
+++ 774f17e7_mane_mappings_isin_after.py	2026-07-04 16:43:33
@@ -1,4 +1,4 @@
-import pandas as pd
+import polars as pl
 
     def get_mane_from_transcripts(self, transcripts: List[str]) -> List[Dict]:
         """"""Get mane transcripts from a list of transcripts
@@ -6,8 +6,7 @@
         :param List[str] transcripts: RefSeq transcripts on c. coordinate
         :return: MANE data
         """"""
-        mane_rows = self.df[""RefSeq_nuc""].isin(transcripts)
-        result = self.df[mane_rows]
-        if len(result) == 0:
+        mane_rows = self.df.filter(pl.col(""RefSeq_nuc"").is_in(transcripts))
+        if len(mane_rows) == 0:
             return []
-        return result.to_dict(""records"")
+        return mane_rows.to_dicts()
",isin mask + boolean indexing + to_dict → filter with is_in + to_dicts migration,"DataFrame"", ""Series"", ""Input/output","Core dataframe transforms"", ""Input/output",Core dataframe transformations; IO boundaries,True,False,False,True,False,False,False,False,False,False,False,pandas isin mask filtering plus record export into a polars expression-based filter pipeline with direct to_dicts() output.,True,valid_after_harness_audit,L2 inspected only one field of the first record instead of the full returned collection.,Compare every field of every normalized result record.
774f17e7_mane_mappings_load,GenomicMedLab__cool-seq-tool,https://github.com/GenomicMedLab/cool-seq-tool,774f17e7f286b83924de6f76b21933ecfe4a787e,https://github.com/GenomicMedLab/cool-seq-tool/commit/774f17e7f286b83924de6f76b21933ecfe4a787e,cool_seq_tool__sources__mane_transcript_mappings.py,"import pandas as pd

        return pd.read_csv(self.mane_data_path, delimiter=""\t"")","        return pl.read_csv(self.mane_data_path, separator=""\t"")",,pd.read_csv with delimiter → pl.read_csv with separator migration,Input/output,Input/output,IO boundaries,False,False,False,True,False,False,False,False,False,False,False,replaces pandas tab-delimited CSV loading with direct native polars CSV loading using the corresponding separator parameter.,True,valid,The fixture format matches each reader and the full loaded result is compared.,none
