pair_id,repo,sha,file_path,pair_stem,before_path,after_path,patch_path,test_label,match_status,file_status,macro_primary_old,macro_all_old,patch_lines_file_old
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__025,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/scripts/data/s8_combine_documents_authors_labels_citations_chunks.py,readnext__scripts__data__s8_combine_documents_authors_labels_citations_chunks.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s8_combine_documents_authors_labels_citations_chunks.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s8_combine_documents_authors_labels_citations_chunks.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s8_combine_documents_authors_labels_citations_chunks.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__026,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/scripts/data/s9_filter_most_cited_documents.py,readnext__scripts__data__s9_filter_most_cited_documents.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s9_filter_most_cited_documents.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s9_filter_most_cited_documents.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__data__s9_filter_most_cited_documents.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__027,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/scripts/evaluation/run_evaluation_components_precision_scores.py,readnext__scripts__evaluation__run_evaluation_components_precision_scores.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_precision_scores.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_precision_scores.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_precision_scores.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__028,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/scripts/evaluation/run_evaluation_components_unique_labels.py,readnext__scripts__evaluation__run_evaluation_components_unique_labels.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_unique_labels.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_unique_labels.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_components_unique_labels.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__029,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/scripts/evaluation/run_evaluation_hybrid_scores.py,readnext__scripts__evaluation__run_evaluation_hybrid_scores.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_hybrid_scores.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_hybrid_scores.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__scripts__evaluation__run_evaluation_hybrid_scores.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__030,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/utils/aliases.py,readnext__utils__aliases.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__aliases.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__aliases.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__aliases.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__031,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/utils/decorators.py,readnext__utils__decorators.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__decorators.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__decorators.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__decorators.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__032,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/utils/io.py,readnext__utils__io.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__io.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__io.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__io.py.patch,Yes,exact_match,complete,IO boundary,IO boundary;Core dataframe transforms,
joel-beck__readnext__8c71f3c7b1391fa42d554e97c61313e7d8f1907f__033,joel-beck/readnext,8c71f3c7b1391fa42d554e97c61313e7d8f1907f,readnext/utils/preprocessing.py,readnext__utils__preprocessing.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__preprocessing.py.before.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__preprocessing.py.after.py,first_isolated_migrations_artifacts/joel-beck__readnext/8c71f3c7b1391fa42d554e97c61313e7d8f1907f/readnext__utils__preprocessing.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
limebit__medmodels__0ac0c8625ca8bde33fdce39b955ff6628afe27f8__001,limebit/medmodels,0ac0c8625ca8bde33fdce39b955ff6628afe27f8,medmodels/matching/algorithms/classic_distance_models.py,medmodels__matching__algorithms__classic_distance_models.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__classic_distance_models.py.before.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__classic_distance_models.py.after.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__classic_distance_models.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms;Index & pandas-specific semantics,
limebit__medmodels__0ac0c8625ca8bde33fdce39b955ff6628afe27f8__002,limebit/medmodels,0ac0c8625ca8bde33fdce39b955ff6628afe27f8,medmodels/matching/algorithms/propensity_score.py,medmodels__matching__algorithms__propensity_score.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__propensity_score.py.before.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__propensity_score.py.after.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__algorithms__propensity_score.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms;Index & pandas-specific semantics,
limebit__medmodels__0ac0c8625ca8bde33fdce39b955ff6628afe27f8__003,limebit/medmodels,0ac0c8625ca8bde33fdce39b955ff6628afe27f8,medmodels/matching/tests/test_classic_distance_models.py,medmodels__matching__tests__test_classic_distance_models.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_classic_distance_models.py.before.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_classic_distance_models.py.after.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_classic_distance_models.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
limebit__medmodels__0ac0c8625ca8bde33fdce39b955ff6628afe27f8__004,limebit/medmodels,0ac0c8625ca8bde33fdce39b955ff6628afe27f8,medmodels/matching/tests/test_propensity_score.py,medmodels__matching__tests__test_propensity_score.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_propensity_score.py.before.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_propensity_score.py.after.py,first_isolated_migrations_artifacts/limebit__medmodels/0ac0c8625ca8bde33fdce39b955ff6628afe27f8/medmodels__matching__tests__test_propensity_score.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
limebit__medmodels__4eb9b7ff22348b86e57c21877a86b5264d478d82__001,limebit/medmodels,4eb9b7ff22348b86e57c21877a86b5264d478d82,medmodels/medrecord/medrecord.py,medmodels__medrecord__medrecord.py,first_isolated_migrations_artifacts/limebit__medmodels/4eb9b7ff22348b86e57c21877a86b5264d478d82/medmodels__medrecord__medrecord.py.before.py,first_isolated_migrations_artifacts/limebit__medmodels/4eb9b7ff22348b86e57c21877a86b5264d478d82/medmodels__medrecord__medrecord.py.after.py,first_isolated_migrations_artifacts/limebit__medmodels/4eb9b7ff22348b86e57c21877a86b5264d478d82/medmodels__medrecord__medrecord.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms;Index & pandas-specific semantics,
marimo-team__marimo__7e604334698168d0b0a6f59d960924ac2982548b__001,marimo-team/marimo,7e604334698168d0b0a6f59d960924ac2982548b,marimo/_sql/engines/clickhouse.py,marimo___sql__engines__clickhouse.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/marimo___sql__engines__clickhouse.py.before.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/marimo___sql__engines__clickhouse.py.after.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/marimo___sql__engines__clickhouse.py.patch,Yes,exact_match,complete,IO boundary,IO boundary;Core dataframe transforms,
marimo-team__marimo__7e604334698168d0b0a6f59d960924ac2982548b__002,marimo-team/marimo,7e604334698168d0b0a6f59d960924ac2982548b,tests/_sql/test_clickhouse.py,tests___sql__test_clickhouse.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/tests___sql__test_clickhouse.py.before.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/tests___sql__test_clickhouse.py.after.py,first_isolated_migrations_artifacts/marimo-team__marimo/7e604334698168d0b0a6f59d960924ac2982548b/tests___sql__test_clickhouse.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
marimo-team__marimo__a90a37e32b5f1408d245922a1ef2658e76db5c55__001,marimo-team/marimo,a90a37e32b5f1408d245922a1ef2658e76db5c55,marimo/_plugins/ui/_impl/altair_chart.py,marimo___plugins__ui___impl__altair_chart.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/marimo___plugins__ui___impl__altair_chart.py.before.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/marimo___plugins__ui___impl__altair_chart.py.after.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/marimo___plugins__ui___impl__altair_chart.py.patch,Yes,exact_match,complete,IO boundary,IO boundary;Aggregation & joins;Core dataframe transforms,
marimo-team__marimo__a90a37e32b5f1408d245922a1ef2658e76db5c55__002,marimo-team/marimo,a90a37e32b5f1408d245922a1ef2658e76db5c55,tests/_plugins/ui/_impl/test_altair_chart.py,tests___plugins__ui___impl__test_altair_chart.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/tests___plugins__ui___impl__test_altair_chart.py.before.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/tests___plugins__ui___impl__test_altair_chart.py.after.py,first_isolated_migrations_artifacts/marimo-team__marimo/a90a37e32b5f1408d245922a1ef2658e76db5c55/tests___plugins__ui___impl__test_altair_chart.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms,
mattheaphy__actxpspy__142b5bcbbb85ee3d73a17e6951d199ddd1681721__001,mattheaphy/actxpspy,142b5bcbbb85ee3d73a17e6951d199ddd1681721,actxps/expose_split.py,actxps__expose_split.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__expose_split.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__expose_split.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__expose_split.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Time series & window;Missing values;Core dataframe transforms;Types & schema,
mattheaphy__actxpspy__142b5bcbbb85ee3d73a17e6951d199ddd1681721__002,mattheaphy/actxpspy,142b5bcbbb85ee3d73a17e6951d199ddd1681721,actxps/tools.py,actxps__tools.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__tools.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__tools.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/142b5bcbbb85ee3d73a17e6951d199ddd1681721/actxps__tools.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__166453829b92a9e481bf1d292c58ca40e47ab9c3__001,mattheaphy/actxpspy,166453829b92a9e481bf1d292c58ca40e47ab9c3,actxps/exp_stats.py,actxps__exp_stats.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/166453829b92a9e481bf1d292c58ca40e47ab9c3/actxps__exp_stats.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/166453829b92a9e481bf1d292c58ca40e47ab9c3/actxps__exp_stats.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/166453829b92a9e481bf1d292c58ca40e47ab9c3/actxps__exp_stats.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__287a28d84daa8086ce828fbbfd657e4a77a974cc__001,mattheaphy/actxpspy,287a28d84daa8086ce828fbbfd657e4a77a974cc,actxps/col_select.py,actxps__col_select.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/287a28d84daa8086ce828fbbfd657e4a77a974cc/actxps__col_select.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/287a28d84daa8086ce828fbbfd657e4a77a974cc/actxps__col_select.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/287a28d84daa8086ce828fbbfd657e4a77a974cc/actxps__col_select.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__2ed5d698be6a587dcb6b7f31a0c6329e84f16ebc__001,mattheaphy/actxpspy,2ed5d698be6a587dcb6b7f31a0c6329e84f16ebc,actxps/exp_stats.py,actxps__exp_stats.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/2ed5d698be6a587dcb6b7f31a0c6329e84f16ebc/actxps__exp_stats.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/2ed5d698be6a587dcb6b7f31a0c6329e84f16ebc/actxps__exp_stats.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/2ed5d698be6a587dcb6b7f31a0c6329e84f16ebc/actxps__exp_stats.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__325e7c2b78869dcad4e2ab1d57f75f9762769332__001,mattheaphy/actxpspy,325e7c2b78869dcad4e2ab1d57f75f9762769332,actxps/dates.py,actxps__dates.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/325e7c2b78869dcad4e2ab1d57f75f9762769332/actxps__dates.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/325e7c2b78869dcad4e2ab1d57f75f9762769332/actxps__dates.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/325e7c2b78869dcad4e2ab1d57f75f9762769332/actxps__dates.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__4bb33aa814e7bfcb5ebf6c5bd288c8c08fa6aa73__001,mattheaphy/actxpspy,4bb33aa814e7bfcb5ebf6c5bd288c8c08fa6aa73,actxps/trx_stats.py,actxps__trx_stats.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/4bb33aa814e7bfcb5ebf6c5bd288c8c08fa6aa73/actxps__trx_stats.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/4bb33aa814e7bfcb5ebf6c5bd288c8c08fa6aa73/actxps__trx_stats.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/4bb33aa814e7bfcb5ebf6c5bd288c8c08fa6aa73/actxps__trx_stats.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__6f1c26848868bb93c232d2816cf80bc681992c79__001,mattheaphy/actxpspy,6f1c26848868bb93c232d2816cf80bc681992c79,actxps/datasets.py,actxps__datasets.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/6f1c26848868bb93c232d2816cf80bc681992c79/actxps__datasets.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/6f1c26848868bb93c232d2816cf80bc681992c79/actxps__datasets.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/6f1c26848868bb93c232d2816cf80bc681992c79/actxps__datasets.py.patch,Yes,exact_match,complete,IO boundary,IO boundary;Core dataframe transforms,
mattheaphy__actxpspy__8bb7bc3a887f204e71cd944d7b3d7e8df19dcfbc__001,mattheaphy/actxpspy,8bb7bc3a887f204e71cd944d7b3d7e8df19dcfbc,actxps/expose.py,actxps__expose.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/8bb7bc3a887f204e71cd944d7b3d7e8df19dcfbc/actxps__expose.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/8bb7bc3a887f204e71cd944d7b3d7e8df19dcfbc/actxps__expose.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/8bb7bc3a887f204e71cd944d7b3d7e8df19dcfbc/actxps__expose.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mattheaphy__actxpspy__a39f452774c88ad6e5648cf8fac1beaccd173375__001,mattheaphy/actxpspy,a39f452774c88ad6e5648cf8fac1beaccd173375,actxps/expose.py,actxps__expose.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/a39f452774c88ad6e5648cf8fac1beaccd173375/actxps__expose.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/a39f452774c88ad6e5648cf8fac1beaccd173375/actxps__expose.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/a39f452774c88ad6e5648cf8fac1beaccd173375/actxps__expose.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms,
mattheaphy__actxpspy__bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73__001,mattheaphy/actxpspy,bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73,actxps/data/create_data.py,actxps__data__create_data.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__data__create_data.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__data__create_data.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__data__create_data.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms;Types & schema,
mattheaphy__actxpspy__bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73__002,mattheaphy/actxpspy,bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73,actxps/datasets.py,actxps__datasets.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__datasets.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__datasets.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/bbe5d7e5b73688b5b198d7790ea80b5d7a3bbd73/actxps__datasets.py.patch,Yes,exact_match,complete,IO boundary,IO boundary;Core dataframe transforms;Types & schema,
mattheaphy__actxpspy__db5fc12b38b80b4997aab257c6997caaecd061dc__001,mattheaphy/actxpspy,db5fc12b38b80b4997aab257c6997caaecd061dc,actxps/expose.py,actxps__expose.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/db5fc12b38b80b4997aab257c6997caaecd061dc/actxps__expose.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/db5fc12b38b80b4997aab257c6997caaecd061dc/actxps__expose.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/db5fc12b38b80b4997aab257c6997caaecd061dc/actxps__expose.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms,
mattheaphy__actxpspy__e600f705658309e6ef83e4c814cc5297c75c9bf9__001,mattheaphy/actxpspy,e600f705658309e6ef83e4c814cc5297c75c9bf9,actxps/trx_stats.py,actxps__trx_stats.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/e600f705658309e6ef83e4c814cc5297c75c9bf9/actxps__trx_stats.py.before.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/e600f705658309e6ef83e4c814cc5297c75c9bf9/actxps__trx_stats.py.after.py,first_isolated_migrations_artifacts/mattheaphy__actxpspy/e600f705658309e6ef83e4c814cc5297c75c9bf9/actxps__trx_stats.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mexca__mexca__397aab66500bb644331c93773cbb5db6a9fa9c27__001,mexca/mexca,397aab66500bb644331c93773cbb5db6a9fa9c27,mexca/data.py,mexca__data.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__data.py.before.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__data.py.after.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__data.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins;Core dataframe transforms,
mexca__mexca__397aab66500bb644331c93773cbb5db6a9fa9c27__002,mexca/mexca,397aab66500bb644331c93773cbb5db6a9fa9c27,mexca/pipeline.py,mexca__pipeline.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__pipeline.py.before.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__pipeline.py.after.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__pipeline.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
mexca__mexca__397aab66500bb644331c93773cbb5db6a9fa9c27__003,mexca/mexca,397aab66500bb644331c93773cbb5db6a9fa9c27,mexca/utils.py,mexca__utils.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__utils.py.before.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__utils.py.after.py,first_isolated_migrations_artifacts/mexca__mexca/397aab66500bb644331c93773cbb5db6a9fa9c27/mexca__utils.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms;Types & schema,
narwhals-dev__narwhals__116962d4192ae5cbc3c359ffd29f53c2e4d7a8ed__001,narwhals-dev/narwhals,116962d4192ae5cbc3c359ffd29f53c2e4d7a8ed,narwhals/_utils.py,narwhals___utils.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/116962d4192ae5cbc3c359ffd29f53c2e4d7a8ed/narwhals___utils.py.before.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/116962d4192ae5cbc3c359ffd29f53c2e4d7a8ed/narwhals___utils.py.after.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/116962d4192ae5cbc3c359ffd29f53c2e4d7a8ed/narwhals___utils.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,
narwhals-dev__narwhals__3da5392ced80002cd4150b548bc5c4713f5f2a53__001,narwhals-dev/narwhals,3da5392ced80002cd4150b548bc5c4713f5f2a53,tests/frame/test_common.py,tests__frame__test_common.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/3da5392ced80002cd4150b548bc5c4713f5f2a53/tests__frame__test_common.py.before.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/3da5392ced80002cd4150b548bc5c4713f5f2a53/tests__frame__test_common.py.after.py,first_isolated_migrations_artifacts/narwhals-dev__narwhals/3da5392ced80002cd4150b548bc5c4713f5f2a53/tests__frame__test_common.py.patch,Yes,exact_match,complete,Core dataframe transforms,Core dataframe transforms,
